Code INSEE,Code Postal,Commune
34032,34500,BEZIERS
47325,47400,VILLETON
57460,57550,MERTEN
37091,37150,LA CROIX-EN-TOURAINE
56044,56200,COURNON
63135,63200,DAVAYAT
57541,57230,PHILIPPSBOURG
73032,73540,LA BATHIE
18093,18360,FAVERDINES
66155,66360,PY
37039,37600,BRIDORE
73076,73370,LA CHAPELLE-DU-MONT-DU-CHAT
27290,27170,GOUPILLIERES
53173,53140,LA PALLU
33324,33220,PINEUILH
22109,22580,LANLOUP
24538,24170,SIORAC-EN-PERIGORD
08109,08250,CHATEL-CHEHERY
02557,02600,NOROY-SUR-OURCQ
38388,38450,SAINT-GEORGES-DE-COMMIERS
61083,61160,CHAMBOIS
89271,89310,MOULINS-EN-TONNERROIS
60530,60510,REMERANGLES
51015,51800,ARGERS
57118,57970,BUDLING
56010,56150,BAUD
59012,59186,ANOR
40025,40090,BASCONS
89085,89400,CHARMOY
11190,11700,LA REDORTE
14113,14410,BURCY
61047,61550,BOCQUENCE
27135,27110,CESSEVILLE
64448,64230,POEY-DE-LESCAR
80443,80640,HORNOY-LE-BOURG
03023,03700,BELLERIVE-SUR-ALLIER
45084,45260,CHATENOY
61164,61500,LA FERRIERE-BECHET
73231,73130,SAINT-ETIENNE-DE-CUINES
01237,01100,MARTIGNAT
73177,73300,MONTVERNIER
12190,12350,PREVINQUIERES
2B049,20214,CALENZANA
01176,01260,LE GRAND-ABERGEMENT
11025,11600,BAGNOLES
85278,85520,SAINT-VINCENT-SUR-JARD
12115,12230,L'HOSPITALET-DU-LARZAC
62018,62170,AIX-EN-ISSART
86209,86340,ROCHES-PREMARIE-ANDILLE
80316,80260,FLESSELLES
73077,73700,LES CHAPELLES
67205,67720,HOERDT
57582,57270,RICHEMONT
97206,97223,LE DIAMANT
47031,47550,BOE
46182,46140,LUZECH
60312,60380,HERICOURT-SUR-THERAIN
62848,62131,VERQUIN
12022,12490,LA BASTIDE-PRADINES
74196,74300,NANCY-SUR-CLUSES
39367,39400,MORBIER
89366,89116,SAINT-ROMAIN-LE-PREUX
77132,77700,COUPVRAY
57071,57930,BETTBORN
76644,76260,SAINT-REMY-BOSCROCOURT
57743,57370,WALTEMBOURG
86191,86500,PINDRAY
71086,71120,CHANGY
71509,71400,LA CELLE-EN-MORVAN
43207,43100,SAINT-LAURENT-CHABREUGES
37253,37310,SUBLAINES
42156,42590,NEULISE
01033,01200,BELLEGARDE-SUR-VALSERINE
90022,90700,CHATENOIS-LES-FORGES
03138,03120,LAPALISSE
03267,03500,SAULCET
11021,11140,AXAT
80514,80560,MARIEUX
22088,22480,KERIEN
72049,72500,LA BRUERE-SUR-LOIR
63012,63460,ARTONNE
32382,32190,SAINT-JEAN-POUTGE
24405,24510,SAINT-FELIX-DE-VILLADEIX
08278,08390,MARQUIGNY
71235,71870,HURIGNY
80170,80500,CANTIGNY
02107,02300,BOURGUIGNON-SOUS-COUCY
35315,35250,SAINT-SULPICE-LA-FORET
29045,29460,DIRINON
71178,71520,DOMPIERRE-LES-ORMES
49221,49390,MOULIHERNE
17344,17770,SAINT-HILAIRE-DE-VILLEFRANCHE
79184,79800,LA MOTHE-SAINT-HERAY
28044,28220,BOISGASSON
01203,01290,LAIZ
2B235,20259,PIOGGIOLA
63335,63320,SAINT-DIERY
02480,02270,MESBRECOURT-RICHECOURT
38562,38220,VIZILLE
50637,50410,VILLEBAUDON
66020,66210,BOLQUERE
23221,23100,SAINT-MERD-LA-BREUILLE
67178,67320,GUNGWILLER
74035,74150,BLOYE
60533,60490,RESSONS-SUR-MATZ
62042,62223,ATHIES
23205,23400,SAINT-JUNIEN-LA-BREGERE
88200,88390,GIGNEY
35281,35136,SAINT-JACQUES-DE-LA-LANDE
41250,41800,SOUGE
64462,64270,RAMOUS
55477,55170,SAVONNIERES-EN-PERTHOIS
03172,03370,MESPLES
84072,84380,MAZAN
59073,59270,BERTHEN
2B126,20251,GIUNCAGGIO
31043,31580,BALESTA
67172,67870,GRIESHEIM-PRES-MOLSHEIM
18267,18570,TROUY
50055,50390,BINIVILLE
40099,40500,FARGUES
60664,60120,VENDEUIL-CAPLY
61232,61700,LONLAY-L'ABBAYE
24457,24400,SAINT-MARTIN-L'ASTIER
62375,62111,GOMMECOURT
67095,67430,DIEMERINGEN
52131,52230,CIRFONTAINES-EN-ORNOIS
08462,08130,VAUX-CHAMPAGNE
68012,68700,ASPACH-LE-HAUT
39149,39380,CHISSEY-SUR-LOUE
18054,18350,CHARLY
01300,01130,LE POIZAT
02338,02270,FROIDMONT-COHARTILLE
44089,44260,MALVILLE
55122,55200,COMMERCY
01306,01290,PONT-DE-VEYLE
52406,52500,PRESSIGNY
52095,52700,CHALVRAINES
18041,18360,LA CELETTE
62324,62580,FARBUS
87058,87120,DOMPS
03185,03100,MONTLUCON
10018,10130,AUXON
40211,40300,ORIST
95351,95380,LOUVRES
71416,71260,SAINT-GENGOUX-DE-SCISSE
64421,64680,OGEU-LES-BAINS
38512,38300,TRAMOLE
88401,88170,ROUVRES-LA-CHETIVE
74070,74140,CHENS-SUR-LEMAN
80334,80160,FOSSEMANANT
38219,38270,MARCOLLIN
69061,69640,COGNY
72381,72210,VOIVRES-LES-LE-MANS
52040,52160,BAY-SUR-AUBE
63008,63250,ARCONSAT
22055,22680,ETABLES-SUR-MER
22377,22410,TREVENEUC
02040,02580,AUTREPPES
27370,27440,LISORS
35001,35690,ACIGNE
88148,88200,DOMMARTIN-LES-REMIREMONT
56052,56750,DAMGAN
35343,35320,TRESBOEUF
49065,49330,CHAMPIGNE
63429,63340,TERNANT-LES-EAUX
13053,13370,MALLEMORT
60391,60660,MAYSEL
21090,21520,BOUDREVILLE
04234,05130,VENTEROL
33294,33190,MORIZES
38281,38360,NOYAREY
57740,57480,WALDWISSE
39094,39800,CHAMOLE
68159,68500,JUNGHOLTZ
38475,38290,SATOLAS-ET-BONCE
27060,27630,BERTHENONVILLE
71066,71260,BURGY
44209,44119,TREILLIERES
09247,09200,RIVERENERT
69386,69006,LYON--6E--ARRONDISSEMENT
81131,81150,LAGRAVE
21397,21190,MAVILLY-MANDELOT
69161,69790,PROPIERES
01445,01270,VILLEMOTIER
88079,88140,BULGNEVILLE
55490,55110,SIVRY-SUR-MEUSE
01113,01400,CONDEISSIAT
08443,08400,TERRON-SUR-AISNE
88204,88150,GIRMONT
62497,62790,LEFOREST
43092,43430,FAY-SUR-LIGNON
43071,43500,CHOMELIX
59092,59111,BOUCHAIN
81132,81220,GUITALENS-L'ALBAREDE
67320,67220,NEUVE-EGLISE
44174,44310,SAINT-LUMINE-DE-COUTAIS
32104,32300,CLERMONT-POUYGUILLES
34300,34290,SERVIAN
09304,09240,SUZAN
14136,14230,CARDONVILLE
46157,46160,LARROQUE-TOIRAC
63164,63360,GERZAT
02311,02000,FILAIN
06058,06460,ESCRAGNOLLES
36113,36220,MARTIZAY
14708,14310,TRACY-BOCAGE
50354,50200,MONTSURVENT
31176,31440,ESTENOS
17025,17770,AUMAGNE
08469,08160,VENDRESSE
76015,76740,ANGIENS
27026,27420,AUTHEVERNES
60002,60430,ABBECOURT
70355,70190,MONTARLOT-LES-RIOZ
22005,22810,BELLE-ISLE-EN-TERRE
62325,62560,FAUQUEMBERGUES
42282,42430,SAINT-ROMAIN-D'URFE
72015,72600,LES AULNEAUX
14179,14100,CORDEBUGLE
55001,55130,ABAINVILLE
54165,54130,DOMMARTEMONT
77518,77190,VILLIERS-EN-BIERE
39411,39570,PERRIGNY
39234,39230,FOULENAY
77253,77550,LISSY
80224,80190,CRESSY-OMENCOURT
59542,59620,SAINT-REMY-CHAUSSEE
73230,73130,SAINT-COLOMBAN-DES-VILLARDS
18241,18300,SANCERRE
30112,30730,FONS
31291,31490,LEGUEVIN
47138,47340,LAROQUE-TIMBAUT
25115,25170,CHAMPAGNEY
64391,64130,MONCAYOLLE-LARRORY-MENDIBIEU
37068,37370,CHEMILLE-SUR-DEME
35059,35520,LA CHAPELLE-DES-FOUGERETZ
25395,25660,MONTFAUCON
70174,70190,CORDONNET
36002,36150,AIZE
88515,88260,VIOMENIL
46119,46150,GIGOUZAC
81189,81470,MOUZENS
62441,62150,HERMIN
74090,74800,CORNIER
08198,08250,GRANDPRE
62487,62250,LANDRETHUN-LE-NORD
50562,50550,SAINT-VAAST-LA-HOUGUE
34319,34320,VAILHAN
82031,82210,CASTELMAYRAN
34096,34600,FAUGERES
80236,80500,DAVENESCOURT
16111,16190,COURGEAC
22218,22820,PLOUGRESCANT
69382,69002,LYON--2E--ARRONDISSEMENT
58240,58330,SAINT-FRANCHY
10423,10140,LA VILLENEUVE-AU-CHENE
56237,56300,SAINT-THURIAU
82181,82340,SISTELS
43064,43440,CHASSIGNOLLES
35357,35420,VILLAMEE
11413,11600,VILLARDONNEL
32217,32230,LOUSLITGES
40060,40430,CALLEN
10180,10330,JONCREUIL
42121,42600,LERIGNEUX
52113,52190,CHASSIGNY
64544,64160,UROST
2A099,20148,COZZANO
85070,85220,COEX
63323,63630,SAINT-BONNET-LE-BOURG
88458,88130,SOCOURT
63244,63200,LA MOUTADE
81162,81470,MAURENS-SCOPONT
26073,26230,CHANTEMERLE-LES-GRIGNAN
42012,42600,BARD
25454,25480,PIREY
01382,01330,SAINTE-OLIVE
14333,14600,HONFLEUR
27673,27430,VATTEVILLE
64336,64490,LESCUN
34337,34750,VILLENEUVE-LES-MAGUELONE
59453,59670,OUDEZEELE
62216,62158,LA CAUCHIE
33483,33450,SAINT-SULPICE-ET-CAMEYRAC
52465,52140,SAULXURES
34259,34680,SAINT-GEORGES-D'ORQUES
09339,09100,VILLENEUVE-DU-PAREAGE
60195,60240,DELINCOURT
25024,25300,ARCON
59326,59122,KILLEM
84056,84150,JONQUIERES
89340,89520,SAINTE-COLOMBE-SUR-LOING
01299,01330,LE PLANTAY
25524,25260,SAINT-MAURICE-COLOMBIER
01006,01300,AMBLEON
62768,62870,SAINT-REMY-AU-BOIS
54295,54970,LANDRES
89005,89160,ANCY-LE-FRANC
65256,65190,LANESPEDE
12068,12240,COLOMBIES
51363,51300,MERLAUT
60309,60119,HENONVILLE
64495,64310,SAINT-PEE-SUR-NIVELLE
77317,77720,MORMANT
65402,65370,SAMURAN
19049,19600,CHASTEAUX
71475,71100,SAINT-REMY
35302,35290,SAINT-ONEN-LA-CHAPELLE
60588,60210,SAINT-MAUR
91100,91880,BOUVILLE
31568,31450,VARENNES
88394,88320,ROMAIN-AUX-BOIS
2B317,20230,SANTA-REPARATA-DI-MORIANI
39177,39570,CRANCOT
35167,35640,MARTIGNE-FERCHAUD
81218,81990,PUYGOUZON
19180,19200,SAINT-ANGEL
25139,25650,LA CHAUX
43091,43150,LES ESTABLES
61325,61360,LA PERRIERE
88517,88260,VIVIERS-LE-GRAS
59282,59670,HARDIFORT
71537,71190,THIL-SUR-ARROUX
86226,86800,SAINT-JULIEN-L'ARS
80213,80440,COTTENCHY
61176,61570,FRANCHEVILLE
51454,51100,REIMS
32353,32420,SABAILLAN
71543,71700,TOURNUS
10436,10700,VINETS
76363,76340,HODENG-AU-BOSC
44081,44650,LEGE
73249,73190,SAINT-JEOIRE-PRIEURE
33462,33220,SAINT-PHILIPPE-DU-SEIGNAL
44218,44110,VILLEPOT
79131,79330,GEAY
80210,80160,CONTRE
73289,73110,LA TABLE
24117,24120,CHAVAGNAC
71076,71100,CHALON-SUR-SAONE
61351,61120,ROIVILLE
21267,21640,FLAGEY-ECHEZEAUX
12099,12360,FAYET
13105,13560,SENAS
72085,72310,COGNERS
61279,61250,MIEUXCE
26330,26210,SAINT-SORLIN-EN-VALLOIRE
46059,46500,CARLUCET
13022,13260,CASSIS
87123,87120,REMPNAT
76317,76110,GRAINVILLE-YMAUVILLE
56038,56200,LA CHAPELLE-GACELINE
38254,38770,MONTEYNARD
60169,60240,COURCELLES-LES-GISORS
26106,26740,LA COUCOURDE
39002,39600,ABERGEMENT-LE-GRAND
55403,55150,PEUVILLERS
88120,88520,LA CROIX-AUX-MINES
51621,51800,VIENNE-LE-CHATEAU
87064,87120,EYMOUTIERS
80579,80400,MUILLE-VILLETTE
52204,52700,FORCEY
24161,24400,EGLISE-NEUVE-D'ISSAC
88100,88500,CHEF-HAUT
59249,59610,FOURMIES
04039,04120,CASTELLANE
26351,26460,LES TONILS
14175,14400,CONDE-SUR-SEULLES
68086,68210,FALKWILLER
51478,52100,SAINT-EULIEN
26165,26250,LIVRON-SUR-DROME
12019,12380,BALAGUIER-SUR-RANCE
59124,59780,CAMPHIN-EN-PEVELE
81007,81140,ALOS
62333,62134,FIEFS
40279,40990,SAINT-PAUL-LES-DAX
31561,31240,L'UNION
52495,52110,TREMILLY
35321,35320,SAULNIERES
67454,67320,SCHOENBOURG
12114,12320,GRAND-VABRE
81155,81430,MARSAL
38442,38380,SAINT-PIERRE-DE-CHARTREUSE
35271,35420,SAINT-GEORGES-DE-REINTEMBAULT
50539,50330,SAINT-PIERRE-EGLISE
70051,70210,LA BASSE-VAIVRE
95355,95420,MAGNY-EN-VEXIN
41257,41400,THENAY
61226,61190,LIGNEROLLES
80036,80800,AUBIGNY
52163,52360,DAMPIERRE
03178,03130,MONTAIGUET-EN-FOREZ
31470,31110,SAINT-AVENTIN
57215,57320,FLASTROFF
53049,53470,CHALONS-DU-MAINE
76500,76340,PIERRECOURT
12196,12150,RECOULES-PREVINQUIERES
89226,89800,LIGNORELLES
11151,11800,FONTIES-D'AUDE
30170,30120,MOLIERES-CAVAILLAC
11324,11200,ROUBIA
12110,12140,GOLINHAC
46149,46090,LAMAGDELAINE
76630,76630,SAINT-OUEN-SOUS-BAILLY
86052,86160,CHAMPAGNE-SAINT-HILAIRE
53013,53700,AVERTON
27200,27930,DARDEZ
31446,31520,RAMONVILLE-SAINT-AGNE
68241,68127,OBERENTZEN
68165,68480,KIFFIS
49232,49560,NUEIL-SUR-LAYON
60458,60690,LA NEUVILLE-SUR-OUDEUIL
43130,43520,MAZET-SAINT-VOY
60356,60240,LAVILLETERTRE
16124,16220,ECURAS
52340,52190,MONTSAUGEON
48136,48240,SAINT-ANDRE-DE-LANCIZE
33199,33470,GUJAN-MESTRAS
77376,77410,PRECY-SUR-MARNE
18126,18340,LEVET
24212,24560,ISSIGEAC
28330,28200,SAINT-CLOUD-EN-DUNOIS
01309,01250,POUILLAT
17331,17240,SAINT-GENIS-DE-SAINTONGE
65229,65370,ILHEU
26052,26160,BONLIEU-SUR-ROUBION
37150,37130,MAZIERES-DE-TOURAINE
52212,52300,FRONVILLE
52222,52230,GILLAUME
54102,54200,BRULEY
46271,46400,SAINT-JEAN-LESPINASSE
62891,62390,WILLENCOURT
08392,08400,SAINT-MOREL
63163,63740,GELLES
58245,58300,SAINT-HILAIRE-FONTAINE
02417,02420,LEMPIRE
73204,73330,LE PONT-DE-BEAUVOISIN
57476,57920,MONNEREN
88439,88390,SANCHEY
16316,16130,SAINT-FORT-SUR-LE-NE
67448,67130,SCHIRMECK
62573,62410,MEURCHIN
51158,51130,VAL-DES-MARAIS
49337,49140,SOUCELLES
76342,76640,HATTENVILLE
02329,02870,FOURDRAIN
74178,74270,MENTHONNEX-SOUS-CLERMONT
17315,17220,SAINT-CHRISTOPHE
50272,50660,LINGREVILLE
26171,26160,MANAS
21602,21450,SEMOND
24305,24800,NANTHIAT
64394,64350,MONPEZAT
70259,70200,FROIDETERRE
70521,70700,VANTOUX-ET-LONGEVELLE
03284,03220,THIONNE
89317,89120,PRUNOY
67254,67250,KUTZENHAUSEN
55317,55160,MANHEULLES
52276,52000,LAVILLE-AUX-BOIS
32352,32190,ROZES
31205,31150,GAGNAC-SUR-GARONNE
35356,35630,VIGNOC
22277,22800,SAINT-BRANDAN
14527,14270,BIEVILLE-QUETIEVILLE
28350,28190,SAINT-LUPERCE
76657,76430,SAINT-VIGOR-D'YMONVILLE
59377,59159,MARCOING
77250,77320,LEUDON-EN-BRIE
41212,41350,SAINT-GERVAIS-LA-FORET
12074,12470,CONDOM-D'AUBRAC
90042,90350,EVETTE-SALBERT
37233,37700,SAINT-PIERRE-DES-CORPS
18265,18320,TORTERON
71248,71700,LACROST
15268,15290,LE ROUGET
08044,08190,BALHAM
65011,65100,LES ANGLES
88290,88300,MARTIGNY-LES-GERBONVAUX
27566,27410,SAINTE-MARGUERITE-EN-OUCHE
12247,12560,SAINT-SATURNIN-DE-LENNE
74034,74430,LE BIOT
58081,58350,COLMERY
72331,72160,SCEAUX-SUR-HUISNE
46031,46330,BLARS
42149,42210,MONTROND-LES-BAINS
29182,29620,PLOUEGAT-GUERAND
78472,78660,ORSONVILLE
54322,54260,LONGUYON
41012,41170,BAILLOU
15094,15150,LAROQUEBROU
23196,23500,SAINT-FRION
37101,37370,EPEIGNE-SUR-DEME
49063,49290,CHALONNES-SUR-LOIRE
42008,42370,ARCON
52452,52200,SAINT-MARTIN-LES-LANGRES
31548,31440,SIGNAC
73158,73410,MOGNARD
55537,55400,VAUX-DEVANT-DAMLOUP
84150,84820,VISAN
47053,47340,CASTELLA
40135,40420,LABRIT
60608,60360,LE SAULCHOY
32271,32240,MONGUILHEM
10166,10170,LES GRANDES-CHAPELLES
28308,28270,PRUDEMANCHE
38372,38620,SAINT-BUEIL
12080,12550,COUPIAC
21673,21360,VEUVEY-SUR-OUCHE
51571,51360,VAL-DE-VESLE
73078,73170,LA CHAPELLE-SAINT-MARTIN
62266,62810,DENIER
33094,33220,CAPLONG
13117,13127,VITROLLES
03066,03250,CHATEL-MONTAGNE
62245,62380,COULOMBY
44176,44550,SAINT-MALO-DE-GUERSAC
49144,49440,FREIGNE
32446,32170,TILLAC
80722,80310,SAINT-VAAST-EN-CHAUSSEE
19115,19500,LIGNEYRAC
37016,37310,AZAY-SUR-INDRE
07087,07380,FABRAS
31566,31290,VALLEGUE
56058,56130,FEREL
79076,79430,LA CHAPELLE-SAINT-LAURENT
30298,30140,SAINT-SEBASTIEN-D'AIGREFEUILLE
79101,79160,COULONGES-SUR-L'AUTIZE
65133,65350,CASTERA-LOU
07203,07450,SAGNES-ET-GOUDOULET
63204,63510,MALINTRAT
38289,38114,OZ
30165,30340,MEJANNES-LES-ALES
08085,08240,BRIEULLES-SUR-BAR
56051,56420,CRUGUEL
17098,17120,CHENAC-SAINT-SEURIN-D'UZET
61496,61200,UROU-ET-CRENNES
89485,89270,VOUTENAY-SUR-CURE
72379,72350,VIRE-EN-CHAMPAGNE
24410,24300,SAINT-FRONT-LA-RIVIERE
62020,62850,ALEMBON
76549,76730,SAANE-SAINT-JUST
56214,56730,SAINT-GILDAS-DE-RHUYS
77459,77171,SOURDUN
38124,38630,CORBELIN
16027,16140,BARBEZIERES
95212,95380,EPIAIS-LES-LOUVRES
57048,57220,BANNAY
52193,52000,EUFFIGNEIX
59184,59173,EBBLINGHEM
40085,40210,COMMENSACQ
31233,31190,GREPIAC
43056,43300,CHANTEUGES
25193,25450,DAMPRICHARD
89198,89250,GURGY
89200,89250,HAUTERIVE
47027,47300,BIAS
32444,32430,THOUX
07134,07110,LAURAC-EN-VIVARAIS
50209,50330,GONNEVILLE
55376,55500,NANTOIS
01410,01580,SONTHONNAX-LA-MONTAGNE
2B350,20290,VIGNALE
45018,45340,AUXY
21257,21450,ETORMAY
38005,38114,ALLEMOND
32380,32110,SAINT-GRIEDE
71316,71520,MONTMELARD
2B242,20230,POGGIO-MEZZANA
08243,08460,LALOBBE
02662,02210,ROZET-SAINT-ALBIN
61447,61790,SAINT-PIERRE-DU-REGARD
16389,16350,TURGON
86087,86110,CRAON
26080,26340,CHASTEL-ARNAUD
80114,80160,BOSQUEL
71106,71120,CHAROLLES
71187,71210,ECUISSES
86026,86120,BEUXES
40094,40210,ESCOURCE
62726,62310,RUISSEAUVILLE
14573,14350,SAINT-DENIS-MAISONCELLES
74252,74300,SAINT-SIGISMOND
73235,73130,SAINT-FRANCOIS-LONGCHAMP
28049,28150,BONCE
60471,60400,NOYON
38181,38570,GONCELIN
76454,76270,MORTEMER
81298,81500,TEULAT
88367,88700,RAMBERVILLERS
51626,51120,LA VILLENEUVE-LES-CHARLEVILLE
55583,55210,WOEL
50336,50450,MONTAIGU-LES-BOIS
33321,33240,PEUJARD
2B226,20251,PIETRASERENA
01276,01120,NIEVROZ
36184,36400,SAINT-CHARTIER
14075,14370,BISSIERES
39070,39300,BOURG-DE-SIROD
76131,76530,LA BOUILLE
06054,06340,DRAP
09310,09350,THOUARS-SUR-ARIZE
65234,65240,JEZEAU
55048,55270,BETHINCOURT
80678,80500,ROLLOT
14545,14500,ROULLOURS
62135,62173,BLAIRVILLE
53160,53640,MONTREUIL-POULAY
08192,08220,GIVRON
07097,07300,GLUN
16226,16330,MONTIGNAC-CHARENTE
43256,43170,VENTEUGES
32227,32370,MANCIET
48142,48130,SAINTE-COLOMBE-DE-PEYRE
30115,30580,FONTARECHES
76009,76560,ANCOURTEVILLE-SUR-HERICOURT
50590,50320,LE TANU
17396,17540,SAINT-SAUVEUR-D'AUNIS
29160,29860,PLABENNEC
60243,60480,FONTAINE-SAINT-LUCIEN
90048,90340,FONTENELLE
25471,25380,PROVENCHERE
27130,27270,CAPELLE-LES-GRANDS
54222,54830,GERBEVILLER
21104,21400,BREMUR-ET-VAUROIS
2B180,20226,NOVELLA
03210,03320,POUZY-MESANGY
59142,59680,CERFONTAINE
02741,02390,THENELLES
70413,70290,PLANCHER-BAS
67476,67770,STATTMATTEN
52476,52150,SOMMERECOURT
77153,77230,DAMMARTIN-EN-GOELE
63049,63910,BOUZEL
16217,16100,MERPINS
59278,59320,HALLENNES-LEZ-HAUBOURDIN
59127,59213,CAPELLE
78033,78126,AULNAY-SUR-MAULDRE
71512,71240,SENNECEY-LE-GRAND
74304,74250,VILLE-EN-SALLAZ
70061,70290,BELFAHY
25251,25110,FOURBANNE
65363,65300,PINAS
26266,26340,RIMON-ET-SAVEL
63421,63690,SINGLES
02052,02380,BASSOLES-AULERS
26258,26450,PUY-SAINT-MARTIN
77032,77320,BETON-BAZOCHES
05138,05250,SAINT-DISDIER
24091,24250,CENAC-ET-SAINT-JULIEN
80565,80260,MONTONVILLERS
62087,62910,BAYENGHEM-LES-EPERLECQUES
09001,09240,AIGUES-JUNTES
32087,32240,CASTEX-D'ARMAGNAC
18101,18150,GERMIGNY-L'EXEMPT
66113,66110,MONTBOLO
80078,80132,BELLANCOURT
51295,51300,HUIRON
50440,50800,ROUFFIGNY
54023,54370,ARRACOURT
14144,14220,CAUMONT-SUR-ORNE
17293,17700,PUYRAVAULT
65284,65290,LOUEY
50195,50150,GATHEMO
21027,21380,ASNIERES-LES-DIJON
65218,65250,HECHES
88140,88140,DOMBROT-LE-SEC
45323,45420,THOU
06013,06450,BELVEDERE
42296,42110,SALT-EN-DONZY
71387,71220,SAINT-ANDRE-LE-DESERT
62104,62142,BELLEBRUNE
08058,08090,BELVAL
28314,28340,LES RESSUINTES
84017,84410,BEDOIN
51382,51170,MONT-SUR-COURVILLE
08276,08370,MARGUT
22094,22770,LANCIEUX
22060,22150,GAUSSON
63437,63810,TREMOUILLE-SAINT-LOUP
2A300,20170,SAN-GAVINO-DI-CARBINI
70085,70190,BOULT
11166,11410,GOURVIEILLE
37196,37120,RICHELIEU
77429,77750,SAINT-OUEN-SUR-MORIN
51182,51260,COURCEMAIN
77408,77470,SAINT-FIACRE
31236,31160,HERRAN
38393,38260,SAINT-HILAIRE-DE-LA-COTE
72004,72540,AMNE
65015,65220,ANTIN
68021,68870,BARTENHEIM
49129,49000,ECOUFLANT
17362,17150,SAINT-MARTIAL-DE-MIRAMBEAU
62732,62550,SACHIN
66091,66230,LAMANERE
15255,15130,VEZAC
07124,07520,LAFARRE
26286,26510,ROUSSIEUX
76533,76700,ROGERVILLE
58085,58460,CORVOL-L'ORGUEILLEUX
04166,04500,RIEZ
45124,45390,DESMONTS
02467,02470,MARIZY-SAINT-MARD
80480,80140,LIGNIERES-EN-VIMEU
65088,65230,BETBEZE
01298,01130,PLAGNE
88298,88700,MENARMONT
62596,62140,MOURIEZ
38051,38150,BOUGE-CHAMBALUD
62143,62390,BOFFLES
61082,61390,LE CHALANGE
39539,39600,VADANS
09019,09130,ARTIGAT
79090,79170,CHIZE
89159,89200,ETAULE
83096,83470,POURCIEUX
76126,76680,BOSC-MESNIL
59039,59400,AWOINGT
73275,73360,SAINT-PIERRE-DE-GENEBROZ
64133,64510,BOEIL-BEZING
16011,16560,ANAIS
49173,49490,LASSE
2A056,20142,CAMPO
08128,08250,CONDE-LES-AUTRY
29278,29540,SPEZET
31019,31110,ARTIGUE
21145,21140,CHARIGNY
43171,43300,SAINT-BERAIN
45221,45330,NANGEVILLE
60247,60190,FOUILLEUSE
45166,45520,HUETRE
01447,01250,VILLEREVERSURE
18091,18200,FARGES-ALLICHAMPS
2A268,20134,SAMPOLO
31520,31370,SAJAS
77016,77167,BAGNEAUX-SUR-LOING
31181,31410,LE FAUGA
76042,76270,AUVILLIERS
38203,38220,LAFFREY
26327,26410,SAINT-ROMAN
64165,64360,CARDESSE
50588,50700,TAMERVILLE
17087,17380,CHANTEMERLE-SUR-LA-SOIE
62083,62620,BARLIN
79141,79600,IRAIS
25538,25110,SECHIN
88429,88200,SAINT-NABORD
22381,22450,TREZENY
02209,02330,CONDE-EN-BRIE
10032,10200,BAROVILLE
82008,82340,AUVILLAR
54104,54110,BUISSONCOURT
33212,33690,LABESCAU
69381,69001,LYON--1ER-ARRONDISSEMENT
53200,53100,SAINT-BAUDELLE
64223,64490,ETSAUT
18140,18120,MASSAY
77167,77126,EGLIGNY
93049,93360,NEUILLY-PLAISANCE
59279,59250,HALLUIN
81146,81170,LIVERS-CAZELLES
50083,50340,BRICQUEBOSQ
44126,44770,LA PLAINE-SUR-MER
26276,26770,ROCHE-SAINT-SECRET-BECONNE
70421,70170,PORT-SUR-SAONE
25341,25110,LOMONT-SUR-CRETE
32084,32380,CASTERON
02713,02130,SERINGES-ET-NESLES
63324,63630,SAINT-BONNET-LE-CHASTEL
28260,28800,MONTHARVILLE
61297,61380,MOULINS-LA-MARCHE
76237,76480,EPINAY-SUR-DUCLAIR
10375,10410,THENNELIERES
54107,54450,BURIVILLE
25143,25440,CHAY
60170,60300,COURTEUIL
49376,49370,VILLEMOISAN
57052,57450,BARST
58047,58800,CERVON
38312,38340,POMMIERS-LA-PLACETTE
60385,60890,MAROLLES
52346,52300,MUSSEY-SUR-MARNE
63080,63320,CHAMPEIX
41124,41100,MARCILLY-EN-BEAUCE
33069,33110,LE BOUSCAT
31062,31480,BELLESSERRE
87104,87120,NEDDE
76585,76490,SAINT-GILLES-DE-CRETOT
61214,61300,L'AIGLE
18213,18390,SAINT-GERMAIN-DU-PUY
57150,57220,CONDE-NORTHEN
08011,08500,ANCHAMPS
70362,70500,MONTIGNY-LES-CHERLIEU
77207,77890,GIRONVILLE
08200,08400,GRIVY-LOISY
64315,64110,LAROIN
95365,95850,MAREIL-EN-FRANCE
82014,82600,BEAUPUY
21158,21610,CHAUME-ET-COURCHAMP
78220,78690,LES ESSARTS-LE-ROI
54348,54385,MANONVILLE
70285,70400,HERICOURT
26326,26130,SAINT-RESTITUT
70487,70110,SENARGENT-MIGNAFANS
53188,53800,RENAZE
45063,45620,CERDON
31275,31480,LAREOLE
01358,01300,SAINT-GERMAIN-LES-PAROISSES
21269,21130,FLAMMERANS
70075,70150,BONBOILLON
55435,55000,ROBERT-ESPAGNE
91038,91580,AUVERS-SAINT-GEORGES
77442,77210,SAMOREAU
37165,37190,NEUIL
25616,25410,VILLARS-SAINT-GEORGES
65159,65250,ESCALA
64024,64600,ANGLET
18151,18250,MONTIGNY
22132,22160,LOHUEC
76167,76930,CAUVILLE-SUR-MER
56153,56130,PEAULE
35096,35113,DOMAGNE
59562,59440,SEMERIES
